ticket_id,created_date,resolved_date,channel,category,priority,agent,resolution_time_hours,satisfaction_score,status
TCK-03982,2025-01-18,2025-01-18 05:05:24.000000000,Email,Account Access,Low,Agent_07,5.09,5.0,Resolved
TCK-01741,2025-01-18,2025-01-18 05:24:00.000000000,Social Media,Refund Request,Medium,Agent_02,5.4,4.0,Resolved
TCK-04854,2025-01-18,2025-01-18 08:05:24.000000000,Chat,Billing,Medium,Agent_14,8.09,3.0,Closed
TCK-01230,2025-01-18,2025-01-18 02:39:36.000000000,Email,Account Access,Medium,Unknown,2.66,,Resolved
TCK-02844,2025-01-18,2025-01-18 08:46:48.000000000,Chat,Product Question,High,Agent_03,8.78,3.0,Resolved
TCK-01246,2025-01-18,2025-01-18 03:00:36.000000000,Chat,Technical Issue,Medium,Agent_20,3.01,4.0,Reopened
TCK-00544,2025-01-19,2025-01-19 02:33:36.000000000,Chat,Product Question,Urgent,Agent_01,2.56,4.0,Resolved
TCK-04080,2025-01-19,2025-01-19 14:49:48.000000000,Email,Billing,Medium,Agent_01,14.83,,Resolved
TCK-01602,2025-01-19,2025-01-19 09:36:36.000000000,Chat,Refund Request,Low,Agent_18,9.61,,Closed
TCK-04684,2025-01-19,2025-01-19 15:43:48.000000000,Social Media,Complaint,Low,Agent_11,15.73,2.0,Resolved
TCK-04307,2025-01-19,2025-01-19 03:09:00.000000000,Email,Technical Issue,Medium,Agent_20,3.15,,Resolved
TCK-01424,2025-01-19,2025-01-19 05:24:00.000000000,Phone,Product Question,Low,Agent_07,5.4,3.0,Resolved
TCK-02238,2025-01-19,2025-01-19 01:55:12.000000000,Social Media,Account Access,High,Agent_12,1.92,5.0,Resolved
TCK-03298,2025-01-19,2025-01-19 02:41:24.000000000,Email,Product Question,Medium,Agent_17,2.69,4.0,Resolved
TCK-02465,2025-01-19,2025-01-19 01:54:00.000000000,Email,Account Access,High,Agent_08,1.9,,Resolved
TCK-01413,2025-01-19,2025-01-19 06:06:00.000000000,Phone,Billing,Medium,Agent_19,6.1,4.0,Resolved
TCK-04301,2025-01-19,2025-01-19 01:25:12.000000000,Phone,Product Question,Low,Agent_05,1.42,5.0,Resolved
TCK-03424,2025-01-19,2025-01-19 03:48:36.000000000,Chat,Technical Issue,Medium,Agent_16,3.81,,Closed
TCK-03577,2025-01-19,2025-01-19 03:47:24.000000000,Email,Billing,Medium,Agent_05,3.79,4.0,Resolved
TCK-01936,2025-01-19,2025-01-19 09:21:36.000000000,Email,Billing,Low,Agent_05,9.36,,Closed
TCK-04946,2025-01-19,2025-01-19 05:58:12.000000000,Email,Product Question,Medium,Agent_14,5.97,5.0,Resolved
TCK-02932,2025-01-19,2025-01-19 04:49:12.000000000,Phone,Complaint,Medium,Agent_10,4.82,3.0,Resolved
TCK-02372,2025-01-19,2025-01-19 02:56:24.000000000,Email,Account Access,Medium,Agent_09,2.94,4.0,Reopened
TCK-00808,2025-01-19,2025-01-19 06:12:00.000000000,Chat,Account Access,Low,Agent_10,6.2,3.0,Resolved
TCK-01613,2025-01-19,2025-01-19 00:43:12.000000000,Email,Technical Issue,High,Agent_17,0.72,4.0,Resolved
TCK-04912,2025-01-19,2025-01-19 07:37:12.000000000,Phone,Complaint,Low,Agent_08,7.62,,Closed
TCK-00659,2025-01-19,2025-01-19 06:01:48.000000000,Email,Account Access,Low,Agent_20,6.03,,Resolved
TCK-00847,2025-01-20,2025-01-20 08:29:24.000000000,Phone,Billing,Medium,Agent_12,8.49,,Closed
TCK-00506,2025-01-20,2025-01-20 11:09:36.000000000,Email,Technical Issue,Low,Agent_14,11.16,2.0,Resolved
TCK-02578,2025-01-20,2025-01-20 05:44:24.000000000,Phone,Refund Request,Medium,Agent_17,5.74,,Closed
TCK-04972,2025-01-20,2025-01-20 05:06:00.000000000,Social Media,Technical Issue,Medium,Agent_09,5.1,5.0,Resolved
TCK-02274,2025-01-20,2025-01-20 01:05:24.000000000,Social Media,Billing,High,Agent_17,1.09,2.0,Resolved
TCK-00858,2025-01-20,2025-01-20 02:46:12.000000000,Chat,Complaint,Medium,Agent_05,2.77,,Resolved
TCK-01943,2025-01-20,2025-01-20 03:39:36.000000000,Email,Technical Issue,Medium,Agent_11,3.66,,Resolved
TCK-02448,2025-01-21,2025-01-21 01:48:00.000000000,Email,Account Access,Medium,Agent_19,1.8,4.0,Resolved
TCK-04662,2025-01-21,2025-01-21 03:48:36.000000000,Email,Complaint,Low,Agent_13,3.81,,Resolved
TCK-04145,2025-01-21,2025-01-21 10:47:24.000000000,Email,Product Question,Medium,Agent_19,10.79,,Resolved
TCK-03317,2025-01-21,2025-01-21 05:01:12.000000000,Chat,Technical Issue,Low,Agent_17,5.02,,Resolved
TCK-00818,2025-01-21,2025-01-21 02:55:48.000000000,Chat,Billing,High,Agent_13,2.93,,Resolved
TCK-01939,2025-01-21,2025-01-21 02:22:48.000000000,Email,Account Access,Medium,Agent_02,2.38,3.0,Closed
TCK-00986,2025-01-21,2025-01-21 02:13:48.000000000,Phone,Technical Issue,Medium,Agent_10,2.23,,Resolved
TCK-03741,2025-01-21,2025-01-21 04:28:12.000000000,Chat,Account Access,Low,Agent_06,4.47,,Resolved
TCK-04815,2025-01-21,2025-01-21 04:40:12.000000000,Email,Billing,Low,Agent_09,4.67,4.0,Closed
TCK-01227,2025-01-21,2025-01-21 01:46:12.000000000,Email,Product Question,High,Agent_02,1.77,3.0,Resolved
TCK-04977,2025-01-21,2025-01-21 01:37:48.000000000,Email,Technical Issue,High,Agent_05,1.63,,Resolved
TCK-00981,2025-01-21,2025-01-21 02:02:24.000000000,Email,Billing,High,Agent_05,2.04,4.0,Resolved
TCK-03760,2025-01-21,2025-01-21 06:18:36.000000000,Email,Technical Issue,Low,Agent_09,6.31,4.0,Resolved
TCK-03412,2025-01-21,2025-01-21 05:10:12.000000000,Email,Product Question,Medium,Agent_12,5.17,3.0,Resolved
TCK-01761,2025-01-21,2025-01-21 02:46:48.000000000,Email,Refund Request,Medium,Agent_18,2.78,3.0,Closed
TCK-00502,2025-01-21,2025-01-21 04:25:12.000000000,Phone,Technical Issue,Medium,Agent_19,4.42,,Resolved
TCK-02420,2025-01-22,2025-01-22 02:22:48.000000000,Email,Product Question,Low,Agent_14,2.38,5.0,Closed
TCK-03469,2025-01-22,2025-01-22 03:10:48.000000000,Social Media,Technical Issue,Low,Agent_12,3.18,4.0,Resolved
TCK-03073,2025-01-22,2025-01-22 03:24:36.000000000,Phone,Account Access,Medium,Agent_13,3.41,5.0,Resolved
TCK-02748,2025-01-22,2025-01-22 02:55:12.000000000,Chat,Technical Issue,Low,Agent_03,2.92,4.0,Resolved
TCK-04478,2025-01-22,2025-01-22 00:18:36.000000000,Email,Technical Issue,High,Agent_15,0.31,5.0,Resolved
TCK-00110,2025-01-22,2025-01-22 04:10:48.000000000,Email,Complaint,Medium,Agent_12,4.18,,Resolved
TCK-03144,2025-01-22,2025-01-22 05:24:36.000000000,Email,Product Question,Medium,Agent_11,5.41,4.0,Resolved
TCK-02617,2025-01-22,2025-01-22 08:31:12.000000000,Email,Product Question,Low,Agent_04,8.52,5.0,Resolved
TCK-01096,2025-01-22,2025-01-22 02:13:48.000000000,Phone,Account Access,Low,Agent_11,2.23,,Resolved
TCK-03149,2025-01-22,2025-01-22 06:45:36.000000000,Phone,Billing,Low,Agent_03,6.76,,Resolved
TCK-04348,2025-01-22,2025-01-22 03:12:36.000000000,Email,Product Question,Medium,Agent_11,3.21,3.0,Resolved
TCK-01575,2025-01-22,2025-01-22 04:18:36.000000000,Email,Technical Issue,Low,Agent_05,4.31,4.0,Resolved
TCK-04821,2025-01-22,2025-01-22 03:06:00.000000000,Phone,Technical Issue,Medium,Agent_13,3.1,5.0,Closed
TCK-04833,2025-01-22,2025-01-22 04:42:00.000000000,Social Media,Technical Issue,Medium,Agent_04,4.7,,Resolved
TCK-04853,2025-01-22,2025-01-22 04:01:12.000000000,Phone,Billing,Medium,Agent_12,4.02,,Reopened
TCK-02333,2025-01-23,2025-01-23 04:42:36.000000000,Chat,Technical Issue,Medium,Agent_19,4.71,4.0,Resolved
TCK-04697,2025-01-23,2025-01-23 01:17:23.999999999,Phone,Technical Issue,Low,Agent_03,1.29,4.0,Closed
TCK-01962,2025-01-23,2025-01-23 03:00:36.000000000,Phone,Technical Issue,Medium,Agent_08,3.01,3.0,Resolved
TCK-03879,2025-01-23,2025-01-23 03:40:12.000000000,Phone,Billing,Medium,Agent_02,3.67,4.0,Resolved
TCK-03461,2025-01-23,2025-01-23 14:11:24.000000000,Phone,Technical Issue,Low,Agent_09,14.19,2.0,Closed
TCK-04444,2025-01-23,2025-01-23 03:55:48.000000000,Email,Technical Issue,High,Agent_17,3.93,4.0,Resolved
TCK-01371,2025-01-23,2025-01-23 05:42:36.000000000,Email,Product Question,High,Agent_19,5.71,4.0,Resolved
TCK-01311,2025-01-23,2025-01-23 04:31:48.000000000,Phone,Billing,Low,Agent_09,4.53,4.0,Resolved
TCK-01430,2025-01-23,2025-01-23 04:10:12.000000000,Email,Billing,Medium,Agent_13,4.17,4.0,Resolved
TCK-02485,2025-01-23,2025-01-23 02:49:12.000000000,Email,Technical Issue,Medium,Agent_10,2.82,,Resolved
TCK-03493,2025-01-23,2025-01-23 02:19:48.000000000,Email,Product Question,Medium,Agent_01,2.33,4.0,Closed
TCK-00579,2025-01-23,2025-01-23 02:34:47.999999999,Email,Technical Issue,High,Agent_14,2.58,4.0,Resolved
TCK-02942,2025-01-23,2025-01-23 01:24:00.000000000,Email,Product Question,Medium,Agent_11,1.4,4.0,Resolved
TCK-01849,2025-01-23,2025-01-23 03:15:00.000000000,Email,Product Question,High,Agent_11,3.25,4.0,Resolved
TCK-02764,2025-01-24,2025-01-24 02:54:00.000000000,Email,Refund Request,High,Agent_06,2.9,5.0,Resolved
TCK-01416,2025-01-24,2025-01-24 06:29:24.000000000,Email,Refund Request,Medium,Agent_08,6.49,4.0,Reopened
TCK-02089,2025-01-24,2025-01-24 10:02:24.000000000,Email,Refund Request,Medium,Agent_04,10.04,,Resolved
TCK-02291,2025-01-24,2025-01-24 02:24:00.000000000,Phone,Technical Issue,High,Agent_01,2.4,5.0,Closed
TCK-03758,2025-01-24,2025-01-24 01:10:48.000000000,Phone,Billing,High,Agent_18,1.18,5.0,Resolved
TCK-00239,2025-01-24,2025-01-24 04:24:36.000000000,Phone,Technical Issue,Medium,Agent_02,4.41,5.0,Resolved
TCK-02848,2025-01-24,2025-01-24 05:52:12.000000000,Chat,Technical Issue,Medium,Agent_12,5.87,4.0,Resolved
TCK-00005,2025-01-25,2025-01-25 12:54:00.000000000,Chat,Billing,Medium,Agent_16,12.9,1.0,Resolved
TCK-02924,2025-01-25,2025-01-25 10:32:24.000000000,Phone,Account Access,Low,Agent_12,10.54,3.0,Resolved
TCK-04416,2025-01-25,2025-01-25 04:54:36.000000000,Phone,Account Access,Medium,Agent_07,4.91,4.0,Closed
TCK-00995,2025-01-25,2025-01-25 06:33:00.000000000,Chat,Technical Issue,Low,Agent_08,6.55,3.0,Resolved
TCK-00347,2025-01-25,2025-01-25 02:55:48.000000000,Email,Billing,Low,Agent_18,2.93,4.0,Resolved
TCK-02671,2025-01-25,2025-01-25 10:55:12.000000000,Phone,Refund Request,Low,Agent_04,10.92,,Resolved
TCK-02272,2025-01-25,2025-01-25 02:58:12.000000000,Email,Billing,High,Agent_13,2.97,3.0,Closed
TCK-03521,2025-01-25,2025-01-25 01:52:12.000000000,Phone,Refund Request,Urgent,Agent_13,1.87,5.0,Closed
TCK-04652,2025-01-25,2025-01-25 03:34:11.999999999,Phone,Complaint,Medium,Agent_08,3.57,,Resolved
TCK-02400,2025-01-25,2025-01-25 04:07:12.000000000,Email,Complaint,Medium,Agent_04,4.12,4.0,Resolved
TCK-00478,2025-01-25,2025-01-25 05:43:12.000000000,Email,Technical Issue,Medium,Agent_05,5.72,3.0,Resolved
TCK-04354,2025-01-25,2025-01-25 01:13:48.000000000,Email,Billing,Urgent,Agent_14,1.23,5.0,Resolved
TCK-01729,2025-01-25,2025-01-25 03:54:36.000000000,Email,Account Access,Low,Agent_09,3.91,,Closed
TCK-04604,2025-01-25,2025-01-25 00:43:48.000000000,Chat,Refund Request,Urgent,Agent_04,0.73,,Closed
TCK-04251,2025-01-25,2025-01-25 00:59:24.000000000,Email,Technical Issue,Urgent,Agent_14,0.99,4.0,Closed
TCK-04237,2025-01-25,2025-01-25 04:52:12.000000000,Chat,Refund Request,Low,Agent_05,4.87,,Resolved
TCK-04798,2025-01-25,2025-01-25 04:49:48.000000000,Social Media,Account Access,Low,Agent_01,4.83,,Resolved
TCK-03877,2025-01-25,2025-01-25 04:05:24.000000000,Chat,Complaint,Medium,Agent_18,4.09,4.0,Closed
TCK-01322,2025-01-25,2025-01-25 05:00:00.000000000,Phone,Billing,Medium,Agent_09,5.0,3.0,Resolved
TCK-02192,2025-01-26,2025-01-26 02:15:00.000000000,Email,Technical Issue,Medium,Agent_07,2.25,5.0,Reopened
TCK-04644,2025-01-26,2025-01-26 08:16:48.000000000,Chat,Product Question,Low,Agent_20,8.28,,Closed
TCK-04814,2025-01-26,2025-01-26 09:33:00.000000000,Phone,Technical Issue,High,Agent_13,9.55,3.0,Resolved
TCK-03030,2025-01-26,2025-01-26 05:19:48.000000000,Phone,Account Access,Medium,Agent_20,5.33,,Resolved
TCK-04640,2025-01-26,2025-01-26 05:01:12.000000000,Email,Refund Request,Medium,Agent_07,5.02,4.0,Resolved
TCK-02755,2025-01-26,2025-01-26 06:02:24.000000000,Email,Billing,Medium,Agent_13,6.04,,Resolved
TCK-03115,2025-01-26,2025-01-26 01:13:48.000000000,Email,Account Access,High,Agent_10,1.23,5.0,Resolved
TCK-02551,2025-01-26,2025-01-26 05:25:12.000000000,Email,Account Access,Low,Agent_15,5.42,,Resolved
TCK-03371,2025-01-26,2025-01-26 07:40:48.000000000,Social Media,Technical Issue,Low,Agent_03,7.68,,Resolved
TCK-04359,2025-01-26,2025-01-26 03:14:24.000000000,Phone,Billing,Low,Agent_13,3.24,,Resolved
TCK-00859,2025-01-26,2025-01-26 06:34:47.999999999,Phone,Technical Issue,High,Agent_15,6.58,4.0,Resolved
TCK-02665,2025-01-26,2025-01-26 02:01:48.000000000,Email,Billing,Urgent,Agent_04,2.03,5.0,Resolved
TCK-04553,2025-01-27,2025-01-27 10:29:24.000000000,Email,Technical Issue,Low,Agent_04,10.49,,Resolved
TCK-03492,2025-01-27,2025-01-27 07:52:48.000000000,Phone,Complaint,Medium,Agent_19,7.88,3.0,Resolved
TCK-01794,2025-01-27,2025-01-27 06:18:00.000000000,Chat,Account Access,Medium,Agent_06,6.3,5.0,Resolved
TCK-04191,2025-01-27,2025-01-27 07:00:36.000000000,Email,Account Access,Low,Agent_08,7.01,3.0,Resolved
TCK-01913,2025-01-27,2025-01-27 01:43:12.000000000,Chat,Account Access,High,Agent_15,1.72,,Reopened
TCK-03237,2025-01-27,2025-01-27 02:18:00.000000000,Email,Complaint,Low,Unknown,2.3,4.0,Resolved
TCK-03948,2025-01-27,2025-01-27 00:45:00.000000000,Phone,Technical Issue,Urgent,Agent_07,0.75,,Resolved
TCK-00619,2025-01-27,2025-01-27 03:24:00.000000000,Chat,Product Question,Low,Agent_05,3.4,,Closed
TCK-03612,2025-01-27,2025-01-27 03:31:12.000000000,Phone,Technical Issue,High,Agent_01,3.52,,Closed
TCK-01985,2025-01-27,2025-01-27 04:46:12.000000000,Email,Account Access,Medium,Agent_02,4.77,5.0,Resolved
TCK-00982,2025-01-27,2025-01-27 05:25:48.000000000,Phone,Product Question,Low,Agent_16,5.43,,Resolved
TCK-04740,2025-01-27,2025-01-27 08:55:12.000000000,Email,Product Question,Medium,Agent_03,8.92,,Resolved
TCK-03776,2025-01-27,2025-01-27 08:15:36.000000000,Chat,Complaint,Medium,Agent_04,8.26,3.0,Closed
TCK-03295,2025-01-27,2025-01-27 06:55:12.000000000,Phone,Billing,Low,Agent_03,6.92,4.0,Resolved
TCK-01871,2025-01-28,2025-01-28 03:39:36.000000000,Email,Account Access,Medium,Agent_17,3.66,,Closed
TCK-00029,2025-01-28,2025-01-28 06:30:00.000000000,Email,Billing,Low,Agent_20,6.5,3.0,Resolved
TCK-01213,2025-01-28,2025-01-28 17:22:48.000000000,Phone,Technical Issue,Medium,Agent_11,17.38,,Resolved
TCK-01175,2025-01-28,2025-01-28 04:10:12.000000000,Chat,Product Question,Low,Unknown,4.17,4.0,Resolved
TCK-01015,2025-01-28,2025-01-28 02:45:36.000000000,Phone,Product Question,Medium,Agent_01,2.76,,Resolved
TCK-02629,2025-01-28,2025-01-28 03:07:12.000000000,Chat,Technical Issue,Low,Agent_02,3.12,4.0,Resolved
TCK-03574,2025-01-28,2025-01-28 01:46:12.000000000,Phone,Technical Issue,Low,Agent_05,1.77,5.0,Resolved
TCK-03892,2025-01-28,2025-01-28 02:09:36.000000000,Chat,Billing,High,Agent_20,2.16,4.0,Closed
TCK-03496,2025-01-28,2025-01-28 10:46:48.000000000,Email,Account Access,Low,Agent_09,10.78,2.0,Resolved
TCK-04657,2025-01-28,2025-01-28 00:58:48.000000000,Email,Technical Issue,Medium,Agent_06,0.98,4.0,Closed
TCK-02439,2025-01-29,2025-01-29 01:50:24.000000000,Email,Technical Issue,High,Agent_08,1.84,4.0,Resolved
TCK-02816,2025-01-29,2025-01-29 02:26:24.000000000,Chat,Refund Request,Low,Agent_13,2.44,,Closed
TCK-00087,2025-01-29,2025-01-29 04:43:12.000000000,Phone,Product Question,Medium,Agent_11,4.72,,Resolved
TCK-01531,2025-01-29,2025-01-29 03:06:00.000000000,Chat,Billing,Low,Agent_03,3.1,,Reopened
TCK-01548,2025-01-29,2025-01-29 01:55:48.000000000,Phone,Account Access,High,Agent_07,1.93,4.0,Resolved
TCK-04065,2025-01-29,2025-01-29 01:51:36.000000000,Phone,Complaint,Urgent,Agent_05,1.86,4.0,Resolved
TCK-00987,2025-01-29,2025-01-29 03:43:48.000000000,Phone,Account Access,Low,Agent_02,3.73,,Resolved
TCK-00177,2025-01-29,2025-01-29 03:29:24.000000000,Chat,Technical Issue,Medium,Agent_03,3.49,3.0,Resolved
TCK-03540,2025-01-29,2025-01-29 04:40:48.000000000,Chat,Billing,Medium,Agent_03,4.68,,Resolved
TCK-03876,2025-01-29,2025-01-29 05:46:12.000000000,Chat,Product Question,Low,Agent_19,5.77,3.0,Closed
TCK-04584,2025-01-29,2025-01-29 01:47:24.000000000,Email,Account Access,Urgent,Agent_20,1.79,3.0,Resolved
TCK-01811,2025-01-30,2025-01-30 02:16:48.000000000,Email,Account Access,Low,Agent_05,2.28,5.0,Closed
TCK-03094,2025-01-30,2025-01-30 11:58:48.000000000,Phone,Billing,Low,Agent_11,11.98,,Resolved
TCK-00399,2025-01-30,2025-01-30 07:03:00.000000000,Email,Refund Request,Low,Agent_20,7.05,,Resolved
TCK-04608,2025-01-30,2025-01-30 02:36:00.000000000,Phone,Product Question,Medium,Agent_17,2.6,5.0,Resolved
TCK-01056,2025-01-30,2025-01-30 04:06:00.000000000,Email,Account Access,High,Unknown,4.1,,Resolved
TCK-04497,2025-01-30,2025-01-30 03:22:12.000000000,Email,Refund Request,High,Agent_09,3.37,,Resolved
TCK-02712,2025-01-30,2025-01-30 07:12:00.000000000,Chat,Product Question,High,Agent_11,7.2,3.0,Resolved
TCK-03719,2025-01-30,2025-01-30 05:42:36.000000000,Chat,Product Question,Low,Agent_06,5.71,4.0,Resolved
TCK-01082,2025-01-31,2025-01-31 03:32:24.000000000,Email,Billing,Low,Agent_15,3.54,4.0,Resolved
TCK-00638,2025-01-31,2025-01-31 03:21:00.000000000,Email,Technical Issue,Medium,Agent_10,3.35,4.0,Closed
TCK-03599,2025-01-31,2025-01-31 03:27:00.000000000,Chat,Technical Issue,High,Agent_14,3.45,4.0,Resolved
TCK-00206,2025-01-31,2025-01-31 08:24:36.000000000,Phone,Technical Issue,Low,Agent_17,8.41,4.0,Resolved
TCK-01321,2025-01-31,2025-01-31 02:13:12.000000000,Phone,Billing,Low,Agent_05,2.22,5.0,Resolved
TCK-03847,2025-01-31,2025-01-31 05:02:24.000000000,Email,Billing,Medium,Agent_19,5.04,2.0,Resolved
TCK-01288,2025-01-31,2025-01-31 02:57:00.000000000,Phone,Product Question,Low,Agent_16,2.95,4.0,Resolved
TCK-01216,2025-01-31,2025-01-31 03:12:36.000000000,Social Media,Technical Issue,High,Agent_06,3.21,,Closed
TCK-04537,2025-01-31,2025-01-31 01:44:24.000000000,Chat,Technical Issue,High,Agent_17,1.74,,Resolved
TCK-00240,2025-01-31,2025-01-31 12:52:12.000000000,Phone,Account Access,Medium,Agent_18,12.87,2.0,Resolved
TCK-02595,2025-01-31,2025-01-31 04:20:24.000000000,Email,Billing,Low,Agent_04,4.34,,Resolved
TCK-00391,2025-01-31,2025-01-31 03:17:23.999999999,Phone,Refund Request,Medium,Agent_08,3.29,4.0,Closed
TCK-03580,2025-02-01,2025-02-01 01:16:48.000000000,Email,Technical Issue,Urgent,Agent_14,1.28,3.0,Resolved
TCK-03503,2025-02-01,2025-02-01 01:18:36.000000000,Email,Refund Request,High,Agent_13,1.31,,Resolved
TCK-02326,2025-02-01,2025-02-01 02:24:00.000000000,Email,Account Access,Low,Agent_01,2.4,5.0,Closed
TCK-00841,2025-02-01,2025-02-01 04:55:48.000000000,Email,Billing,Low,Agent_19,4.93,,Resolved
TCK-02825,2025-02-01,2025-02-01 09:58:12.000000000,Email,Technical Issue,Medium,Agent_03,9.97,3.0,Resolved
TCK-03281,2025-02-01,2025-02-01 06:45:36.000000000,Email,Billing,Medium,Agent_06,6.76,,Resolved
TCK-00713,2025-02-01,2025-02-01 01:51:36.000000000,Phone,Refund Request,Medium,Agent_03,1.86,4.0,Resolved
TCK-02489,2025-02-01,2025-02-01 05:17:23.999999999,Phone,Billing,Medium,Agent_20,5.29,4.0,Resolved
TCK-03241,2025-02-01,2025-02-01 02:37:48.000000000,Email,Billing,Low,Agent_05,2.63,4.0,Resolved
TCK-02277,2025-02-01,2025-02-01 08:34:11.999999999,Email,Billing,Medium,Agent_04,8.57,,Reopened
TCK-00156,2025-02-01,2025-02-01 11:38:24.000000000,Phone,Account Access,Low,Agent_19,11.64,3.0,Resolved
TCK-03488,2025-02-02,2025-02-02 12:10:12.000000000,Chat,Account Access,Low,Agent_07,12.17,2.0,Resolved
TCK-04886,2025-02-02,2025-02-02 04:30:00.000000000,Email,Product Question,Medium,Agent_20,4.5,5.0,Resolved
TCK-02814,2025-02-02,2025-02-02 02:33:36.000000000,Email,Billing,Medium,Agent_19,2.56,5.0,Closed
TCK-04658,2025-02-02,2025-02-02 03:34:47.999999999,Social Media,Complaint,Medium,Agent_15,3.58,5.0,Resolved
TCK-00655,2025-02-02,2025-02-02 08:33:36.000000000,Phone,Billing,Low,Agent_12,8.56,3.0,Resolved
TCK-00132,2025-02-02,2025-02-02 05:15:00.000000000,Email,Technical Issue,High,Agent_20,5.25,3.0,Resolved
TCK-01491,2025-02-02,2025-02-02 06:09:36.000000000,Email,Technical Issue,High,Agent_13,6.16,5.0,Resolved
TCK-03495,2025-02-02,2025-02-02 04:37:12.000000000,Email,Refund Request,Medium,Agent_18,4.62,,Resolved
TCK-04392,2025-02-02,2025-02-02 17:08:24.000000000,Phone,Complaint,Medium,Agent_06,17.14,2.0,Resolved
TCK-03208,2025-02-02,2025-02-02 09:39:36.000000000,Email,Account Access,Medium,Agent_01,9.66,,Resolved
TCK-01681,2025-02-02,2025-02-02 02:32:24.000000000,Email,Billing,Medium,Agent_08,2.54,4.0,Resolved
TCK-04218,2025-02-02,2025-02-02 01:17:23.999999999,Phone,Complaint,Urgent,Agent_07,1.29,4.0,Resolved
TCK-01769,2025-02-02,2025-02-02 15:05:24.000000000,Social Media,Technical Issue,Low,Agent_17,15.09,,Resolved
TCK-01891,2025-02-02,2025-02-02 10:27:00.000000000,Email,Technical Issue,Low,Agent_03,10.45,4.0,Resolved
TCK-03942,2025-02-02,2025-02-02 01:10:48.000000000,Phone,Technical Issue,High,Agent_10,1.18,,Reopened
TCK-01503,2025-02-02,2025-02-02 05:24:00.000000000,Email,Complaint,Medium,Agent_06,5.4,3.0,Resolved
TCK-00688,2025-02-02,2025-02-02 03:55:48.000000000,Email,Technical Issue,High,Agent_11,3.93,5.0,Closed
TCK-02872,2025-02-03,2025-02-03 04:48:36.000000000,Email,Refund Request,Low,Agent_16,4.81,5.0,Closed
TCK-04061,2025-02-03,2025-02-03 01:39:00.000000000,Chat,Technical Issue,High,Agent_18,1.65,4.0,Closed
TCK-00319,2025-02-03,2025-02-03 11:17:23.999999999,Email,Product Question,Medium,Agent_03,11.29,1.0,Resolved
TCK-02042,2025-02-03,2025-02-03 08:19:12.000000000,Email,Billing,High,Agent_15,8.32,3.0,Resolved
TCK-04088,2025-02-03,2025-02-03 09:07:48.000000000,Email,Technical Issue,Low,Agent_10,9.13,,Resolved
TCK-01993,2025-02-03,2025-02-03 00:52:48.000000000,Chat,Technical Issue,Medium,Agent_08,0.88,4.0,Resolved
TCK-00870,2025-02-03,2025-02-03 02:03:36.000000000,Email,Account Access,Urgent,Agent_20,2.06,4.0,Resolved
TCK-01593,2025-02-03,2025-02-03 03:18:36.000000000,Chat,Technical Issue,Medium,Agent_09,3.31,5.0,Resolved
TCK-04571,2025-02-03,2025-02-03 19:06:00.000000000,Phone,Account Access,Low,Agent_19,19.1,,Closed
TCK-04488,2025-02-03,2025-02-03 01:16:48.000000000,Email,Complaint,Medium,Agent_18,1.28,3.0,Closed
TCK-00786,2025-02-03,2025-02-03 02:59:24.000000000,Email,Billing,Low,Agent_06,2.99,4.0,Resolved
TCK-00093,2025-02-03,2025-02-03 04:33:36.000000000,Phone,Product Question,Low,Agent_16,4.56,4.0,Resolved
